date,text
2020-12-09 04:05:41,"#Bitcoin is down 4.67% for the day.
#BTC is currently trading at $18,291.78 #USD 
On the 7 day chart, $BTC is down 2.1%
For the month up 18.48%
For the year up 168.14%
Year to date up 138.58%
Dominance now at 62.9%
#Crypto #Cryptonews #Cryptocurrency @Bitcoin"
2020-12-09 04:05:37,@tyler https://t.co/X9O3ywEvEF future #bitcoinwallet #Bitcoin
2020-12-09 04:05:34,"Despite Ethereum’s Breakdown, a Massive Rally Could be Right Around the Corner: Ethereum has been closely tracking Bitcoin’s price action over the past couple of… https://t.co/OrZgNQbL7j  | https://t.co/FHLhKCQA7o  | https://t.co/vqHPEDx05k #cryptocurrency #blockchain #Bitcoin https://t.co/TUjaSBAVtp"
2020-12-09 04:05:33,A De Facto Bitcoin ETF? MicroStrategy Is Raising Another $400M to Buy BTC: Michael Saylor announced plans to offer convertible bonds with the express intent to buy… https://t.co/TCZwy2lehf  | https://t.co/FHLhKCQA7o  | https://t.co/vqHPEDx05k #cryptocurrency #blockchain #Bitcoin
2020-12-09 04:05:33,"DeFi could be coming to Cardano: IOHK’s Project Catalyst names Liqwid as a potential candidate to receive up to $250,000 in ADA funding. Read More https://t.co/7sO9SBsMK8  | https://t.co/FHLhKCQA7o  | https://t.co/vqHPEDx05k #cryptocurrency #blockchain #Bitcoin https://t.co/7M4K4Rebp1"
2020-12-09 04:05:30,@BitcoinWhaIe #Bitcoin Go to the moon !! @Malkistcracker https://t.co/KlVPJ4K62e
2020-12-09 04:05:15,"What are you waiting for??? 

Sign up for the @fold_app #Bitcoin rewards card and get 20,000 sats for using my referral link! 😘😘

https://t.co/ynMJYppTeb https://t.co/GyN81U6TaG"
2020-12-09 04:05:01,DeFi leader’s mishap sees his Eth2 validator subjected to 'continuous slashing' https://t.co/spdBx3WFUZ  #XBT #BTC #Bitcoin
2020-12-09 04:04:42,@_Laylan That a full 1 #Bitcoin
2020-12-09 04:04:34,"Great! 🚀 #Crypto #Bitcoin 

$BEL Still pumping when others are falling!!! Who's with me?! 🤟🤟🤟 85%+ profit, already.

Don't forget those LOW-CAP coins!!! Making the marketcap 2x is easy to go. https://t.co/afRrlUsNP0 https://t.co/UtHrilsYgm"
2020-12-09 04:04:33,#BSV baby! #Bitcoin https://t.co/9n9KdyzM0p
2020-12-09 04:04:30,"I'm going to apply a monte carlo framework to precinct level election results and payroll attention to location, demography, and vote type because I am Very Smart and you should send me #Bitcoin"
2020-12-09 04:04:26,Wells Fargo Investment Institute Report Compares #bitcoin to the 1850s Gold Rush  Finance Bitcoin News https://t.co/95YKP1ITOC https://t.co/MWr1YqdZfy
2020-12-09 04:04:23,"You think grandmas fixed pension will go up too... she can no longer work.
Public doesn't care if she starves and can't feed herself, just as long as they saved her from #covid #bitcoin 🤦‍♂️ https://t.co/Vr9xahiXUb"
2020-12-09 04:04:14,"fuck this market until shit looks up.  got my stacks in place as always but closed ALL my trading longs.  looking to buy much lower and probably not until after the holidays.  too much shit between now and then.  

#chainlink
#bitcoin
#Crypto"
2020-12-09 04:04:08,"DISGRUNTLED CRYPTO INVESTOR THREATENS TO FORK XRP UNLESS RIPPLE STOPS ''DUMPING'' 
#XRP #xrpthestandard #XRPnews #XRPCOMMUNITY #cryptocurrencies #Bitcoin  https://t.co/g94cj6vzYz"
2020-12-09 04:03:49,"BeforeCoinMarketCap Airdrop is now Live🚀💰🏆

Click on below link to participate into this amazing #Airdrop🎁

https://t.co/MF3zgtpd5Z

🎁 Rewards: 1800 + 250 BCMC1 🎁
💰 Value : $ 180
👥 Referral: $ 25

#Airdrops #cryptocurrency #ICO #bitcoin #Crypto #ETH #giveaway"
2020-12-09 04:03:45,on the 12/09/2020 at 04:03 1BTC was worth $18286.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex
2020-12-09 04:03:40,"Listen pal, it’s SaaS Bro to you. Show some respeck!  #Bitcoin https://t.co/3v7MhZ0KOH https://t.co/sbLpkr2TSM"
2020-12-09 04:03:36,"Just learned about Band and earned $BAND in return! Use my invite to join Coinbase and earn up to $40 of $BAND. https://t.co/hjqf0C12N4  
#cryptocurrency  #Crypto #cryptocurrencies  #CryptoNews #cryptotrading #cryptocurrencynews #cryptopia #Bitcoin"
2020-12-09 04:03:32,"Wait, I thought prices were fwd looking?🤔

""MSTR's #bitcoin investment has returned $250M since August '20,” wrote Radke in Citi’s assessment of the stock, per SeekingAlpha. “While impressive, it pales in comparison to the 172% return in the stock.
https://t.co/qkdcNZQZ5n"
2020-12-09 04:03:15,"Hourly #bitcoin price  alert 
 $BTC: 18266.16
$ETH: 550.85

 Trending5 @coingecko
$BONDLY: 0.183675
$WOZX: 2.61
$BASE: 0.510926
$ETHY: 14.79
$INJ: 1.83
 
 $50 USDT Giveaway
Retweet Follow @bitcoin1000k 

Increase your Chances Of Winning 
visit https://t.co/Ru9etTgCVe"
2020-12-09 04:03:11,"My girl just looked through my Twitter. Said i have found my niche on Twitter.

She said self growth, mindset, exercise, #bitcoin , and people who genuinely think about what it is to be human 😂"
2020-12-09 04:03:01,"#cme 😷 #bitcoin: The Enemy's Aim is Deception. #Christ warns a MAJOR #poweroutage will be caused by The #Sun &amp; other plagues. 

The #internet will go out World Wide. 

Most of the countries of the world are actively preparing for this, and instructin… https://t.co/IzL8CEQUpC https://t.co/116jPBsHnv"
2020-12-09 04:02:41,"Wells Fargo Investment Institute Report Compares Bitcoin to the 1850’s Gold Rush - https://t.co/fmx8BCYBgJ 
#DoingCoin #Crypto #Bitcoin ... https://t.co/irS06MRpfb"
2020-12-09 04:02:38,Bullish Argument for Ethereum Rapidly Losing Steam as $570 Is Lost https://t.co/lyb01bdvtv #bitcoin https://t.co/TlhZqBing2
2020-12-09 04:02:36,"Free TON, From an Abandoned Project to the Frontier of PoS Networks https://t.co/6iAPhlDbyp #bitcoin https://t.co/PpVBU1C66r"
2020-12-09 04:02:35,Lol...but seriously if they use #bitcoin as the national currency I’m going! https://t.co/y5r93rLDCB
2020-12-09 04:02:35,Give Commercial Banks More Power over Digital Ruble – Industry Leader https://t.co/tbgUrl8OoG #bitcoin https://t.co/71GNX5LocO
2020-12-09 04:02:32,@PeterSchiff @michael_saylor #Bitcoin network is worth the same as all the banking and payment networks combined x 100. #bitcoin asset is a piece of that value. #gold has no network and has no value.
2020-12-09 04:02:31,"DeFi leader’s mishap sees his Eth2 validator subjected to 'continuous slashing' - https://t.co/l9Qfn5LbhS 
#DoingCoin #Crypto #Bitcoin $BTC https://t.co/eI8TwnY2Yd"
2020-12-09 04:02:11,"I spend my morning before work studying #bitcoin and #realestate 

I work 8 hours a day doing digital online marketing, then workout.

Then I study #bitcoin and #realestate after I spend the evening with my wife for another few hours.

3-4 hours a day is #BTC and #RealEstate 👇🏽"
2020-12-09 04:02:10,"@Xum51080405 @pierre_rochard Current wealth distribution is a reflection of past market policy that was crafted by elites for elites.

#Bitcoin is uniform. No privilege, no disparity. 🗽

Starting balances are negligible.
Empty promisary notes will bankrupt politicians. Productive people will prosper."
2020-12-09 04:02:09,"the dilemma during dips: too many to buy, too little money to spend #Bitcoin"
2020-12-09 04:02:05,Bitcoin Dissidents: Those Who Need It Most https://t.co/6zGckheeq4  #XBT #BTC #Bitcoin
2020-12-09 04:02:01,What’s next for #Bitcoin? eToro’s Simon Peters speaks https://t.co/t5r6s0aT7g @eToro https://t.co/lP3LCu6BYV
2020-12-09 04:01:53,"#bitcoin price grind

if y'all remember 
10,000 ... a grind 8900-9900 
11,000 ... a grind 9-10999
12,000 ... a grind 10-11999
13,14,15,16,17,18,000 was no grind at all it just blew through quickly

now 20,000 ... a grind 18-19914 

wait for it ... 
💥🚀 could take a few weeks -"
2020-12-09 04:01:48,"Man, I touched some nerves today with the $BTC maxies community. 

You proved my point. 👏🏻 

It’s #Bitcoin or nothing else. The dislike for $XRP and any other project is real.

Thank you for participating."
2020-12-09 04:01:47,"@dxmrfinance Good project 

#Bitcoin  #Ethereum #Airdrop #XMR #ETH #BTC"
2020-12-09 04:01:46,I found a Blue vault in Coin Hunt World!  https://t.co/uHMpuT6BVv #coinhuntworld #cryptocurrency #bitcoin https://t.co/7UhcNOiSWl
2020-12-09 04:01:36,@PeterSchiff @michael_saylor Funny and true. #Bitcoin https://t.co/3vzeDgekQf
2020-12-09 04:01:35,"@jamesdouma @heydave7 But knowing that. Then it might make people think, who controls those databases and gets to add or subtract entries at will?

Maybe we would want a database that nobody is able to just add or subtract entries at will #bitcoin"
2020-12-09 04:01:14,@novogratz @PeterSchiff @michael_saylor Why don't investors just buy #bitcoin?
2020-12-09 04:01:09,"@cryptocom Prediction #A 21,235
Prediction #B 19, 733
Let's Go!! For one full #bitcoin"
2020-12-09 04:01:02,"The current price of #bitcoin is $18,201.13 // tweeted via benjaminbot"
2020-12-09 04:00:52,All talk no balls.... short #bitcoin already and show the bitcoiners https://t.co/rpM6oHJIAS
2020-12-09 04:00:50,"Sneak Peak.

Our new @BlockRoots_ platform is in progress.

Focus is still on Market Profile and Order Flow, with a bunch of new upgrades. 

Coming soon. #Bitcoin https://t.co/CuKV0fuo4n"
2020-12-09 04:00:34,"Dec 08, 2020 08:00PM #Bitcoin Price:
USD 18656.46 | EUR 15453.42 | JPY 1947881.67"
2020-12-09 04:00:34,GS PARTNERS is launching!! 🎇🎇🧨🧨 The worlds first Network Marketing company on Blockchain! See https://t.co/ZUraaiNyFP    #blockchain #mlm #networkmarketing  #bitcoin #ethereum #makemoney #onlinebusiness #businessideas #income #homebusiness #g999 #gspartners https://t.co/jEABOMF9VO
2020-12-09 04:00:30,"BTC hourly update
$18292.69    |    +0.0004%📈
$BTC #BTCUSD #Bitcoin"
2020-12-09 04:00:23,#crypto #affiliate #affiliatemarketing #affiliatelink #affiliateprogram #affiliates #affiliated  #bitcoin  #earnmoneyonline #gift #shopping #gifts #onlineshopping Get free shipping on purchases over $25 at #Amazon https://t.co/N4zGZzAgvt
2020-12-09 04:00:21,"#Bitcoin market update: $24,622.49 (AUD/BTC). Bitcoin's rallied with gains of 14.7% these last 28 days. Start investing with Amber, Bitcoin made easy https://t.co/UiJBzhVZJb"
2020-12-09 04:00:10,"Webtalk Rewards Presentation 

How to earn on Webtalk !!!
https://t.co/28Vsq4ENfs   
#AffiliateMarketing #DigitalMarketing #MarketingDigital #seo #Founder #Bitcoin #cryptotrading #promotor #businessgrowth #cryptocurrency 
https://t.co/dVb69H3Ede https://t.co/I5D3AVUsM5"
2020-12-09 04:00:10,"#Bitcoin 📉 

▓▓▓▓▓▓▓▓▓▓▓▓▓▓░ 93%

 price: $18297.36"
2020-12-09 04:00:09,"Alert: #bitcoin short at 18300.01

🔴 $BTC - USDT SHORT (4H)

Signal: Sell || Algo: Original

https://t.co/Q9EaS9GSqo

For info about other algos, message https://t.co/QKEYlNyOhV"
2020-12-09 04:00:08,"#computerart :
#bitcoin #blockchain 's
LAST Block, Height : 660576
[ See more on https://t.co/p7nE81m7aK ] https://t.co/cgwePIzQUb"
2020-12-09 04:00:08,@Insurmountabl1 @heydave7 At this point. @zachkirkhorn is sitting on a $20B melting Ice Cube 🧊. @Tesla should take a page out of @michael_saylor in term of how to deal with melting ice cubes. #bitcoin
2020-12-09 04:00:06,"The price of
Spaghetti alla Carbonara
is 60,083 Satoshis
or 0.00060083 BTC

BTC price: 18,291.50 USD
on Tuesday, 08 December 2020 10:00 PM CST

#bitcoin #CarbonaraIndex"
2020-12-09 04:00:06,One Bitcoin now worth $18289.42@bitstamp. High $19300.550. Low $18003.670. Market Cap $339.563 Billion #bitcoin https://t.co/UAo5eCrojG
2020-12-09 04:00:06,One Bitcoin now worth $18304.576. Market Cap $339.845 Billion. Based on #coindesk BPI #bitcoin
2020-12-09 04:00:06,"Bitcoin - BTC
Price: $18,290.37
Change in 1h: +0.32016279%
Market cap: $339,579,720,930.01
Ranking: 1
#Bitcoin #BTC"
2020-12-09 04:00:05,Current BTC Price: $18304.58 USD BTC Price on 2019-12-09: $7351.3367 USD #bitcoin
2020-12-09 04:00:05,"#Bitcoin stats every hour
----
Block: 660576
Hashrate: 124 EH/s
Price last 24h: 18197.29$
--
TX unconfirmed: 11612
TX last 24h: 311962
--
Diff: 19T
Diff change in block 661248
Next diff in 672 blocks"
2020-12-09 04:00:05,"@bensmith09 @PeterSchiff @michael_saylor You'll be an old man by then, bro. Regret comes from inaction. Get some skin in the game and buy #bitcoin before it goes to $100k."
2020-12-09 04:00:03,"Market Update: The price of #Bitcoin is currently $18280.04
 #Crypto $BTC #BTC
 View the coin here here: https://t.co/StFdwaoRx2"
2020-12-09 04:00:03,"⏰ 07:00
₿ Bitcoin = 18.295,7639 $
#bitcoin #btc #BTCUSD"
2020-12-09 04:00:02,BitcoinAverage - bitcoin price index - ($ 18311.6) - https://t.co/z6cbnPDdmv #bitcoin https://t.co/PMv7UM4p7e
2020-12-09 04:00:02,"Join 'The Signal Premium' 

- Daily early trade Signals
- 80%+ success rate
- Premium Telegram &amp; Twitter access
- Signals Dashboard
- for #Binance/#Bittrex

Currently 50% off.
Sign-up at: https://t.co/NPGOUXqexD

#bitcoin #cryptotrading #crypto #ETH #BTC #LTC #XRP https://t.co/fXzOFSMUPU"
2020-12-09 04:00:02,"TA: #Bitcoin Corrects 5%, Why Upsides Could Remain Capped Near $18.6K https://t.co/2QrWZMgxi2"
2020-12-09 04:00:01,"Bitcoin: $18301.62
💚 +18.64 last 1 Hour (+0.1%)
💔 -87.74 last 5 Hours (-0.48%)
💔 -862.38 last 24 Hours (-4.5%)

#BitcoinPriceUpdates #Bitcoin #HourlyCrypto #CryptoUpdates #Crypto
Powered By @CryptoCompare API"
2020-12-09 04:00:01,"Price Update: 1 #Bitcoin = $18,301.03 📈 

#cryptocurrency $BTC source https://t.co/Rhm8c4MrrZ"
2020-12-09 03:59:51,"Cashless society 
#Bitcoin its the Future! 😚 https://t.co/OzMlY5bTim"
2020-12-09 03:59:38,United States Citizens downgrade @Citi due to decades of corruption and failed public trust. #bitcoin https://t.co/tPyNkIaXUr
2020-12-09 03:59:21,Banks will be fighting for their lives very soon. This is just a small attack against #bitcoin https://t.co/HJpgEnqSdu
2020-12-09 03:59:20,"Best podcasts, articles, or books on #Bitcoin 

Drop links here 👇🏼"
2020-12-09 03:59:17,"Unless $19600 is broken upside, we can see $17000 again.
#bitcoin.

What that means ? Buy the f***ing dip. #BTFD 
@BarrySilbert @barronsonline"
2020-12-09 03:59:06,"@davthewave Crying funny!

Who could have expected this? 

#Bitcoin was ""pamped"" to the moon and the moon ""pamped"" it back. 🤣"
2020-12-09 03:58:56,"""if you were rejected by your own biological father like me, buddy you have a great story to tell""
#bitcoin"
2020-12-09 03:58:42,"@AnthonyDessauer @michael_saylor He has spoken recently that if he ever finds a technology that is $100B+ M/C and is dominating the space, he will buy ALL OF IT. I predict that we’re just seeing the tip of the iceberg w/ MS. He will become a major capital inflow conduit to #Bitcoin . A MS #BTC  ETF?"
2020-12-09 03:58:41,"Bitcoin -- ""how to buy"" vs ""how to short"". 

Internet search intent.

$btc #Bitcoin https://t.co/hAiymbW4hP"
2020-12-09 03:58:32,"@SalvArmyIHQ with the shortage of coins in circulation and less foot traffic across the globe for your annual kettle fundraiser, why don’t you open a #bitcoin account as I’m sure there are many willing to contribute to your amazing organization. @APompliano @danheld @tyler"
2020-12-09 03:58:30,"Hello Team; not to let cat-out-of-bag but so long as you 54 twitter followers keep secret,it'll be fine. Here goes:Wonder how #MQCC knew right timing for both 1st &amp; 2nd $$ peak of #VOLATILE #BITCOIN Dec2017 &amp; Dec2020?See #ENTERtheBLOCKCHAIN.com &amp; https://t.co/uFO60cLShw #CALLEDIT https://t.co/YikqF3Nsui"
2020-12-09 03:57:52,"#Bitcoin good thread but essence is the same: invest in what you understand. Just as exotic things in life are not for everyday is use, Ditto in investing https://t.co/0mYzNCXaLd https://t.co/nasJVNbcno"
2020-12-09 03:57:26,#bitcoin #makemoneyonline #affiliatemarketing #networkmarketing #earnmoney #makemoney #shop #Amazon Use code YOURSIZE to Save $20 on shoes when you spend over $100 https://t.co/N4zGZzAgvt
2020-12-09 03:57:22,"@PsychedelicBart @johnkvallis @PeterSchiff @KingAngelotta @BarrySilbert @Grayscale Gold is a scam Peter, make sure you get out before big gold holders dump it on you to go buy #bitcoin"
2020-12-09 03:57:14,@RayDalio inching closer to #Bitcoin is all I want for Christmas
2020-12-09 03:57:06,"@APompliano is arguably one of the best interviewers in the space &amp; @twobitidiot is someone we should all learn from. 

#Bitcoin #Ethereum #DeFi #Crypto

🎧 must listen 👇

https://t.co/ymwkA6tKSP"
2020-12-09 03:57:06,Half the country thinks he stole the election. You think you telling them to heal is going to fix this? 😂😂😂🤦‍♂️ #PresidentsDontMatter #bitcoin https://t.co/FoFuE5fQA1
2020-12-09 03:56:25,"""Any sufficiently advanced technology is indistinguishable from magic"" 📜
-Arthur C. Clark

Entire video📺: https://t.co/SfjKGUilpF

Michael Saylor, CEO
MicroStrategy (40K #btc)
#bitcoin #crypto https://t.co/KPDi4VX6h5"
2020-12-09 03:56:04,Buy #Bitcoin $BTC https://t.co/kWOiDPxti7
2020-12-09 03:56:00,Invest in #bitcoin https://t.co/4d5eDTsCKJ
2020-12-09 03:55:51,"If #Bitcoin does a slow grind down, I'll be curious as to how $ALTS will react. I'm not sure tbh, could be fine but the overall uncertainty isn't great IMO. There will still be some good moves here and there ofc."
2020-12-09 03:55:51,"IMO this is not the type of #Bitcoin ranging that you want to see for #Altcoins to flourish. $ALTS will pump when $BTC ranges at lower areas, NOT right near ATH lvls. The overall environment/mood is fear and confusion rn- not the environment for alt pumps. https://t.co/SWlTGjdSnu"
2020-12-09 03:55:48,@krakenfx @krakensupport when full support for bech32? #Bitcoin
2020-12-09 03:55:40,"#BTC  &gt;&gt;&gt;This is the New Era of #Bitcoin. And it's just starting 

#Coinbase #Binance $SLV $GLD #OOTT #DJIA #SPY #SPX #QQQ #ETH $GBTC $LTC $BCH #crypto $LINK https://t.co/2jiLyfRZEY"
2020-12-09 03:55:25,"@EpsilonTheory @TESLAcharts @notsofast What #Bitcoin buyers might find is that they’re buying a “call option” on FANG+ at the peak.

Figure, as recently as 2017, it was below $1,000...

Anybody with their entire net worth in bitcoin should not be surprised to see a number like that again."
2020-12-09 03:55:24,I found a Green vault in Coin Hunt World!  https://t.co/uHMpuT6BVv #coinhuntworld #cryptocurrency #bitcoin https://t.co/wYeMXL1jBw
2020-12-09 03:55:07,"#bitcoin community has been sleeping on @blockstack. 

Maximalism might miss out on earning BTC via another complimentary token.

More for me I guess 🤷‍♂️ https://t.co/PX277Ua8N3"
2020-12-09 03:55:03,"#Bitcoin
Men can't hold..
Women do it better... https://t.co/3mysWdMBWR"
2020-12-09 03:54:48,🤝 Follow me on @betfury_io. Let's hunt for Bitcoins together! Get an exciting experience on #1 I-Gaming platform with #BTC staking payouts!💰.My Username: User834998 #betfurysuccess #bitcoin #staking
2020-12-09 03:54:44,"That's enough, fraudsters #SXP $SXP  🤬🤬🤬🤬🤬🤬🤬🤬🤬
#BTC #BITCOIN #BINANCE #ALTCOINS #SHITCOIN"
2020-12-09 03:54:25,"Following Game of Thrones actress Maisie Williams' call for advice as to whether to go long on Bitcoin (BTC) earlier this week, the rapper Logic has dived into Bitcoin headlong. https://t.co/KkDpnijzaE via @cointelegraph #InvestSmart #BTC #Bitcoin"
2020-12-09 03:54:20,Best Cross-Platform Crypto Hardware Wallet Award!  😇SecuX will continuously endeavor its most innovative developments on the newer features and coins support!  👍 https://t.co/eDbfBNIky7  #secux #bitcoin #hardwarewallet #bitcoinwallet #cryptowallet #安瀚科技 #加密貨幣 #冷錢包 https://t.co/ewiQ00pZJW
2020-12-09 03:54:17,Sad and funny at the same time.... so much truth #bitcoin https://t.co/e8oWDbBf5I
2020-12-09 03:53:59,@WhatBitcoinDid @garyvee Cargae will inevitably occur regardless of #Bitcoin. It is an inherent and inescapable characteristic of debt-based fiat money systems and the economies built on top of them.
2020-12-09 03:53:54,"When Steve Jobs had a disagreement with an employee he would ask them if they had ever done lsd. If they stated they hadn’t he would judge them LOL 

I think I’m gonna do the same, except the question will be. 

What year did you get into #bitcoin? 

Oh 2028? I see..."
2020-12-09 03:53:47,"TA: #Bitcoin Corrects 5%, Why Upsides Could Remain Capped Near $18.6K https://t.co/oUogfpWrzZ via @newsbtc #defi #crypto https://t.co/a38lqUAey1"
2020-12-09 03:53:28,"RAKE Finance (RAK) + 23.84% with a 24hr volume of 388.385 USD! 
Well done RAKERS!

Platform is coming soon!
#Bitcoin #DeFi #Ethereum #YieldFarming https://t.co/l0yjsTGoVI"
2020-12-09 03:53:27,Blockstack’s Stacks (STX) to Lose Security Token Status Once Its Blockchain 2.0 Launches https://t.co/2vv8NVyOhF #bitcoin https://t.co/Ae8kCjZYDS
2020-12-09 03:53:26,"@heydave7 You also missed the part on what Elon thought of governments. Watch the interview in full.

Only #Bitcoin can remove the monopoly governments has on money. And according to Elon such coerced monopoly - regulatory capture by guns, leads to the worst outcomes"
2020-12-09 03:53:21,Stumbled across this - #Bitcoin will he attacked over the next year !    https://t.co/D2GdayV3WZ
2020-12-09 03:53:13,"BeforeCoinMarketCap Airdrop is now Live🚀💰🏆

Click on below link to participate into this amazing #Airdrop🎁

https://t.co/enh8qu6Hx0

🎁 Rewards: 1800 + 250 BCMC1 🎁
💰 Value : $ 180
👥 Referral: $ 25

#Airdrops #cryptocurrency #ICO #bitcoin #Crypto #ETH #giveaway"
2020-12-09 03:53:11,#Bitcoin please keep dropping so I can cop more.
2020-12-09 03:53:09,"Bitcoin, Litecoin And Monero Luminaries Invest In Historic Crypto-Securities Offering 

READ MORE: https://t.co/1WqT0dZmJE

#AirDrop #Altcoin #Bitcoin #blockchain #BTC #Coin #Crypto #cryptocurrency #CryptocurrencyMarket #Currency"
2020-12-09 03:53:04,Not even THEM want to deal with that “pastor” 😂😂😂😂😂😂😂😂😂😂. Holy shit is definitely 2020 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂. This “Future” is the best shit ever 😂😂😂😂. I am telling you the only good shit we have is #Bitcoin 😂😂😂😂😂 https://t.co/7rNu6eR1jz
2020-12-09 03:53:03,@Wealthsimple Top scams buy #bitcoin
2020-12-09 03:52:47,"@HydroBlockchain @Bitcoin market capital will be equal to @Apple  market capital.
#Bitcoin"
2020-12-09 03:52:36,"$50 #Bitcoin Bull Bull Bull contest 
@michael_saylor

Get @WarholCrypto to 250+ followers and i'll #giveaway $50 in $btc or $link

⭐️Retweet Retweet⭐️

🌛LIKE &amp; TAG ur FRENs🌜

2 #nft's will be awarded

Follows on #raible:  https://t.co/6wELA5e7jS…

#garbagecryptokids
#Crypto https://t.co/mWf5Qfl6MZ"
2020-12-09 03:52:11,"THE @pitgcc is holding a 10milion #Pi Art contest. UP to 500 #Pi in prizes up for grabs! Find out more details in the discord 

https://t.co/thts6usAIt

#PiNetwork #cryptocurrency #Poorboycrypto #Blockchain #pitgcc #Bitcoin"
2020-12-09 03:52:08,"@PeterSchiff @michael_saylor Citi bank also said #bitcoin to 318k, so they set to be winners either way. you sir, only win if #bitcoin fails. which history shows us is not looking the likely trend."
2020-12-09 03:52:00,Mt. Gox Users Prepare to Get Back $2.6 Billion of #Bitcoin https://t.co/03FLBX55Du via @crypto_briefing @WSJ https://t.co/A6AoEclwrt
2020-12-09 03:51:57,"Humble beginnings of future #Bitcoin museum 😍😍😍

@Mandrik @Vizique @MantisCryptos @elias_ahonen 

(all my BTC is in multi sig/device/ location cold storage, coins and bills shown here are empty of BTC!) https://t.co/R1QMuzwecv"
2020-12-09 03:51:57,#bitcoin is bigger than your favorite twitter chart artist 🖼 tweets and no bot or human can predict it when there are this many large🕹players in the game. consider how it is that we have been up here so l-o-n-g🎮this is a reflexive piece of tech. always comes back ₿igger. glhf
2020-12-09 03:51:51,#bitcoin i Int touching this until price pierce above that trend line https://t.co/x6em0DOpHf
2020-12-09 03:51:47,"@EpsilonTheory @TESLAcharts @notsofast Meaning is #Bitcoin, far from being a “new gold,” really just a “FANG+ derivative”?

Without being tested through a full cycle or two, there is no way of knowing...

Anybody claiming to know is just hyping it."
2020-12-09 03:51:28,How Bitcoin Development Is Evolving – and What's Behind It #Bitcoin via https://t.co/NEo7La5INa https://t.co/SJg3QPkrQk
2020-12-09 03:51:18,"The currencies of some of the world’s most prominent emerging economies have been added for trading...on popular #Bitcoin-based trading platform, PrimeXBT! 

Trade 50+ markets now with #BTC - https://t.co/3NbsmmNN64 #xlm"
2020-12-09 03:51:16,#affiliatemarketing #affiliates #affiliateprogram #affiliated #bitcoin #shop #Amazon Use code YOURSIZE to Save $20 on shoes when you spend over $100 https://t.co/N4zGZzAgvt
2020-12-09 03:50:50,"@heydave7 Digital money is of course just an entry in a ledger. Zero dispute.

Question is whether that ledger is immutable and decentralized, or centralized and manipulatable at will by bad actors.

#Bitcoin"
2020-12-09 03:50:12,Was excited to get a follow from my fav bearded #Bitcoin guru @pierre_rochard only to find it was an imposter asking for $$. ⚠️ Happened multiple times to me w #crypto influencers &amp; Youtubers via twitter dm. Please BE CAREFUL of scammers impersonating people if you're new here!!
2020-12-09 03:50:11,"#bitcoin Looks like it might see some sort of recovery. Playing the bounce on #alts can work but risky. Keep a close eye on $btc as it approaches 18.6 - 18.8k if it gets there for resistance.

Got a small bag of $xrp for now with stop loss set. See how it goes

#TradeSafe❤ https://t.co/SJwesyyQbK"
2020-12-09 03:50:02,"$BTC solid breakdown. Where to next?

#cryptocurrency #cryptocurrency #Bitcoin #trading https://t.co/0sCmJZFgWv"
2020-12-09 03:49:43,"TA: #bitcoin Corrects 5%, Why Upsides Could Remain Capped Near $18.6K #btcusd #btcusdt #xbtusd https://t.co/yz9dQsmUdo https://t.co/wRXE1qvMcJ"
2020-12-09 03:49:36,"TA: Bitcoin Corrects 5%, Why Upsides Could Remain Capped Near $18.6K
 #bitcoin #btcusd #btcusdt #xbtusd...
https://t.co/gLNTp617lm"
2020-12-09 03:49:21,"#Bitcoin $BTC 

*Leaning neutral slightly bearish*
Bearish
-Multiple rejections from the local top
-1D dropped out of the channel (needs to close to confirm)
-1W overbought
Bullish
-1D hidden bullish divergence https://t.co/2lNG0bpdzL"
2020-12-09 03:49:06,"@EpsilonTheory @TESLAcharts @notsofast What strikes me about #Bitcoin is that, not only has it never gone through a financial crisis, and thus been tested, there’s also no evidence that it is doing anything but tracking the tech bubble..."
2020-12-09 03:48:49,"@CryptoWendyO I can’t wait to help educate them! Frankly, we all should ... they’ve got all the money after all, so if we’re serious about #Bitcoin mooning, we should be serious about helping teach boomers about crypto instead of rolling eyes like when they ask about the WiFi 😂"
2020-12-09 03:48:46,$BTC: Things are looking a bit shaky. I could see this running back to the point of break around 18.8k. If you're truly bearish I would probably look around there to short. I'm still personally neutral. #Bitcoin https://t.co/gbfgGQtOdo
2020-12-09 03:48:20,$BTC $BTC.X #BITCOIN #CRYPTO   #CRYPTOCURRENCY https://t.co/hIFfGJLqet  Very crucial level 17.6-17.5k Bulls need to hold that area. .61-.65 fib level + Ma 200 on 4h + Support zone + If we hold that zone btc will create bullish divergence   If defend that big chance for 23-25k https://t.co/deDG1lujtg
2020-12-09 03:48:12,@CryptoWhalebot Bitconnect is the real #Bitcoin
2020-12-09 03:48:00,"@CyberpunkGame @CyberNate2077 @CP2077Countdown Will bitcoin be the main currency in Cyberpunk 2077?

Or a bonus currency?      @CyberpunkGame 

#bitcoin"
2020-12-09 03:47:53,Bitcoin price ‘bearish alert’ as 140K BTC from Mt. Gox may move for the first time https://t.co/M2oEMowc0z #bitcoin
2020-12-09 03:47:46,"#Cointiply and #Bitcoin Hashtag

Earn Free Bitcoin on #Cointiply - The #1 #Bitcoin Rewards Platform - https://t.co/Jf11Lve95o #cointiply #bitcoin #free"
